User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk
11297,female,"30,9",A,Non_Verified,Heterosexual,Submisive,Nobody,82,before_459_days,15.10.2012,19,01:10,0,0,2,"8,696,146,352,744,510,000",unknown_risk
11298,male,"32,8",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1650_days,15.10.2012,0,00:00,0,0,0,,unknown_risk
1130,male,"34,4",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1022_days,18.6.2010,0,00:00,0,0,0,,unknown_risk
11302,male,"34,3",K,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,14,before_13_days,15.10.2012,19,00:15,0,0,0,,unknown_risk
11304,female,"37,3",N,Non_Verified,Heterosexual,Submisive,Nobody,80,before_50_days,15.10.2012,44,03:07,0,0,3,"16,914,233,696,701,100,000,000",unknown_risk
11307,male,"28,2",F,Non_Verified,Heterosexual,Switch,Nobody,0,before_1656_days,16.10.2012,0,00:00,0,0,0,,unknown_risk
11308,male,"48,6",L,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,before_26_days,16.10.2012,0,00:14,0,0,0,,unknown_risk
11309,male,"47,3",A,Non_Verified,bicurious,Dominant,Nobody,0,before_1656_days,16.10.2012,0,00:00,0,0,0,,unknown_risk
11310,male,"42,1",H,Non_Verified,bisexual,Dominant,Women,10,before_35_days,16.10.2012,0,00:57,1,0,2,,unknown_risk
11311,male,"38,9",B,Non_Verified,bicurious,Submisive,Nobody,15,before_1655_days,16.10.2012,0,00:00,1,0,0,,unknown_risk
11314,male,43,A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_891_days,16.10.2012,0,00:00,0,0,0,,unknown_risk
11315,male,"33,4",M,Non_Verified,Heterosexual,Switch,Nobody,0,before_1475_days,16.10.2012,0,00:00,0,0,0,,unknown_risk
11316,male,"42,9",L,Non_Verified,Heterosexual,Switch,Nobody,0,before_3_days,16.10.2012,0,00:00,0,0,0,,unknown_risk
11318,male,56,H,Non_Verified,bisexual,Dominant,Nobody,0,before_1502_days,16.10.2012,0,00:02,0,0,0,,unknown_risk
11319,male,"28,5",S,Non_Verified,bisexual,Submisive,Women,15,before_1656_days,16.10.2012,0,00:00,0,0,0,,unknown_risk
11320,male,"42,9",H,Non_Verified,Heterosexual,Switch,Nobody,0,before_1631_days,16.10.2012,0,00:00,0,0,0,,unknown_risk
11323,male,"21,8",G,Non_Verified,Heterosexual,Dominant,Women,0,before_125_days,16.10.2012,0,00:00,1,0,0,,unknown_risk
11325,female,"46,2",A,Non_Verified,Heterosexual,Switch,Men,0,before_1510_days,16.10.2012,0,00:00,1,0,0,,unknown_risk
11327,male,"42,3",M,Non_Verified,bisexual,Submisive,Nobody,15,before_310_days,16.10.2012,2,00:00,0,0,0,,unknown_risk
11329,female,"30,7",A,Non_Verified,Homosexual,Switch,Nobody,0,before_1656_days,16.10.2012,0,00:00,0,0,0,,unknown_risk
11332,male,"40,7",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_1656_days,16.10.2012,0,00:00,0,0,0,,unknown_risk
11335,male,"37,6",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1655_days,17.10.2012,0,00:00,0,0,0,,unknown_risk
11337,male,"57,2",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_1655_days,17.10.2012,0,00:00,0,0,0,,unknown_risk
11338,male,"37,9",H,Non_Verified,bisexual,Submisive,Nobody,0,before_1655_days,17.10.2012,0,00:03,0,0,0,,unknown_risk
11339,male,"50,2",H,Non_Verified,bisexual,Submisive,Nobody,0,before_1655_days,17.10.2012,0,00:00,0,0,0,,unknown_risk
1134,male,"30,4",K,Non_Verified,Heterosexual,Switch,Nobody,15,before_2171_days,18.6.2010,0,00:00,0,0,0,,unknown_risk
11340,male,"43,1",M,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,before_5_days,17.10.2012,2,02:10,0,0,1,,unknown_risk
11345,female,"32,8",S,Non_Verified,bisexual,Submisive,Men_and_Women,0,before_1655_days,17.10.2012,0,00:00,0,0,0,,unknown_risk
11346,male,"56,7",A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,before_1432_days,17.10.2012,0,00:06,0,0,0,,unknown_risk
11349,male,"36,7",A,Non_Verified,Heterosexual,Dominant,Women,15,before_1342_days,17.10.2012,0,01:42,0,0,0,,unknown_risk
11354,male,"61,6",A,Non_Verified,Heterosexual,Dominant,Women,0,before_1655_days,17.10.2012,0,00:00,0,0,0,,unknown_risk
11356,male,"28,7",B,Non_Verified,Heterosexual,Submisive,Women,36,before_637_days,17.10.2012,6,00:24,0,0,0,10053,unknown_risk
11357,male,"38,1",B,Non_Verified,bisexual,Switch,Men_and_Women,0,before_871_days,17.10.2012,0,00:00,0,0,0,,unknown_risk
11358,male,26,A,Non_Verified,Heterosexual,Dominant,Women,15,before_1214_days,17.10.2012,0,00:01,0,0,0,,unknown_risk
11359,male,"31,8",M,Non_Verified,bisexual,Submisive,Women,3,before_558_days,17.10.2012,3,00:04,1,0,0,,unknown_risk
11363,male,"44,1",J,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1626_days,17.10.2012,0,00:00,0,0,0,,unknown_risk
11365,male,"39,1",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_48_days,17.10.2012,0,00:01,0,0,0,,unknown_risk
11366,male,"46,2",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1655_days,17.10.2012,0,00:00,0,0,0,,unknown_risk
11368,male,"33,7",K,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1655_days,17.10.2012,0,00:00,0,0,0,,unknown_risk
11369,male,"53,8",A,Non_Verified,bicurious,Submisive,Women,60,before_1381_days,18.10.2012,0,00:00,0,0,0,,unknown_risk
1137,male,"31,6",A,Non_Verified,Heterosexual,Dominant,Nobody,69,before_199_days,19.6.2010,6,00:00,0,0,0,,unknown_risk
11371,male,"60,8",A,Non_Verified,bisexual,Switch,Women,0,before_1614_days,18.10.2012,0,00:00,0,0,0,,unknown_risk
11373,male,"43,6",A,Non_Verified,Heterosexual,Dominant,Women,0,before_1133_days,18.10.2012,0,00:18,0,0,0,,unknown_risk
11374,male,"31,6",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1643_days,18.10.2012,0,00:00,0,0,0,,unknown_risk
11375,male,37,J,Non_Verified,bisexual,Switch,Women,0,before_1268_days,18.10.2012,0,00:00,0,0,0,,unknown_risk
11376,male,"57,1",M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_925_days,18.10.2012,0,00:06,0,0,0,,unknown_risk
11377,male,"33,9",L,Non_Verified,Heterosexual,Dominant,Women,0,before_1654_days,18.10.2012,0,00:00,0,0,0,,unknown_risk
11378,female,"40,6",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1654_days,18.10.2012,0,00:00,0,0,0,,unknown_risk
11379,male,"31,6",B,Non_Verified,bisexual,Switch,Nobody,0,before_1654_days,18.10.2012,0,00:00,0,0,0,,unknown_risk
11381,male,"44,1",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1612_days,18.10.2012,0,00:00,0,0,0,,unknown_risk
11382,male,"27,9",A,Non_Verified,Homosexual,Switch,Nobody,0,before_1654_days,18.10.2012,0,00:00,0,0,0,,unknown_risk
11383,male,"33,3",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1335_days,18.10.2012,0,00:00,0,0,0,,unknown_risk
11384,male,"49,5",B,Non_Verified,Heterosexual,Dominant,Women,1,before_1_days,18.10.2012,229,09:02,0,0,0,,unknown_risk
11385,male,"49,6",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1654_days,18.10.2012,0,00:00,0,0,0,,unknown_risk
11387,female,"44,3",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1652_days,18.10.2012,0,00:00,0,0,0,,unknown_risk
11388,male,"42,6",M,Non_Verified,bisexual,Submisive,Women,0,before_195_days,18.10.2012,1,00:00,1,0,0,,unknown_risk
11389,male,"23,5",B,Non_Verified,bicurious,Submisive,Nobody,0,before_1646_days,18.10.2012,1,00:00,0,0,0,,unknown_risk
11390,female,"40,4",K,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1654_days,18.10.2012,0,00:00,0,0,0,,unknown_risk
11391,female,"48,3",S,Non_Verified,Heterosexual,Submisive,Nobody,15,before_908_days,18.10.2012,0,00:00,0,0,0,,unknown_risk
11392,male,"24,8",N,Non_Verified,Heterosexual,Dominant,Women,15,before_3_days,19.10.2012,0,00:01,1,0,0,,unknown_risk
11393,male,"23,7",N,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1653_days,19.10.2012,0,00:00,0,0,0,,unknown_risk
11394,male,"39,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1419_days,19.10.2012,0,00:02,1,0,0,,unknown_risk
11395,male,"40,7",D,Non_Verified,Heterosexual,Dominant,Women,15,before_1_days,19.10.2012,0,00:52,0,0,0,,unknown_risk
11398,female,47,A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_893_days,19.10.2012,0,00:00,0,0,0,,unknown_risk
11399,female,"61,7",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1653_days,19.10.2012,0,00:00,0,0,0,,unknown_risk
11403,male,"45,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1653_days,19.10.2012,0,00:00,0,0,0,,unknown_risk
11404,male,39,H,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1034_days,19.10.2012,0,00:00,0,0,0,,unknown_risk
11405,male,"49,2",A,Non_Verified,Heterosexual,Submisive,Women,15,before_3_days,19.10.2012,1,01:09,2,0,0,,unknown_risk
11406,male,"38,5",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1637_days,19.10.2012,0,00:00,0,0,0,,unknown_risk
11409,male,"37,3",A,Non_Verified,Heterosexual,Switch,Women,-15,before_144_days,19.10.2012,0,00:00,0,0,0,,unknown_risk
1141,female,41,A,Non_Verified,bisexual,Dominant,Nobody,5,before_2068_days,21.6.2010,0,00:00,0,0,1,,unknown_risk
11410,male,"46,9",M,Non_Verified,Heterosexual,Submisive,Women,0,before_1541_days,19.10.2012,0,00:00,0,0,0,,unknown_risk
11410,male,"46,9",M,Non_Verified,Heterosexual,Submisive,Women,0,before_1541_days,19.10.2012,0,00:00,0,0,0,,unknown_risk
11412,male,"32,1",L,Non_Verified,Heterosexual,Switch,Nobody,0,before_1651_days,20.10.2012,0,00:00,0,0,0,,unknown_risk
11413,male,"40,9",A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,before_15_days,20.10.2012,0,00:00,0,0,0,,unknown_risk
11414,male,34,C,Non_Verified,Heterosexual,Switch,Nobody,0,before_1652_days,20.10.2012,0,00:00,0,0,0,,unknown_risk
11416,male,35,K,Non_Verified,Heterosexual,Switch,Nobody,15,before_367_days,20.10.2012,0,00:02,0,0,0,,unknown_risk
11421,male,"32,5",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1612_days,20.10.2012,0,00:00,0,0,0,,unknown_risk
11422,male,57,A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1206_days,20.10.2012,0,00:00,0,0,0,,unknown_risk
11425,male,"34,1",M,Non_Verified,Heterosexual,Dominant,Women,0,before_7_days,20.10.2012,0,00:00,0,0,1,,unknown_risk
11426,male,"42,2",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_1652_days,20.10.2012,0,00:00,0,0,0,,unknown_risk
11427,male,"37,9",A,Non_Verified,Heterosexual,Dominant,Women,15,before_1473_days,20.10.2012,0,00:00,0,0,0,,unknown_risk
11429,male,"30,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1583_days,20.10.2012,0,00:00,0,0,0,,unknown_risk
11430,male,"57,3",E,Non_Verified,Heterosexual,Dominant,Nobody,0,before_260_days,20.10.2012,0,00:00,0,0,0,,unknown_risk
11431,female,"40,5",A,Non_Verified,Heterosexual,Dominant,Men,15,before_1029_days,20.10.2012,0,00:00,0,0,0,,unknown_risk
11432,male,"49,4",G,Non_Verified,Heterosexual,Dominant,Women,0,before_17_days,20.10.2012,0,00:57,0,0,0,,unknown_risk
11434,male,"28,5",K,Non_Verified,Heterosexual,Dominant,Nobody,0,before_954_days,20.10.2012,0,00:00,0,0,0,,unknown_risk
11435,male,"33,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_172_days,20.10.2012,0,00:00,2,0,0,,unknown_risk
11436,female,"28,7",A,Non_Verified,bicurious,Submisive,Nobody,0,before_1651_days,21.10.2012,0,00:00,0,0,0,,unknown_risk
11437,male,"28,4",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1651_days,21.10.2012,0,00:00,0,0,0,,unknown_risk
11439,male,"40,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_797_days,21.10.2012,0,00:00,0,0,0,,unknown_risk
11440,male,"37,9",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1651_days,21.10.2012,0,00:00,0,0,0,,unknown_risk
11441,male,"41,6",A,Non_Verified,bisexual,Dominant,Nobody,0,before_1651_days,21.10.2012,0,00:00,0,0,0,,unknown_risk
11445,male,"56,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1549_days,21.10.2012,0,01:28,0,0,0,,unknown_risk
11446,male,"35,8",M,Non_Verified,Heterosexual,Switch,Nobody,0,before_1645_days,21.10.2012,0,00:00,0,0,0,,unknown_risk
11449,male,"27,2",N,Non_Verified,Heterosexual,Submisive,Women,0,before_1651_days,21.10.2012,0,00:00,0,0,0,,unknown_risk
11452,female,"32,4",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1118_days,21.10.2012,1,00:00,0,0,0,12957,unknown_risk
11455,male,"59,1",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_40_days,21.10.2012,0,01:43,0,0,0,,unknown_risk
11456,male,"24,5",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_47_days,21.10.2012,0,00:00,0,0,0,,unknown_risk
11458,male,"29,6",B,Non_Verified,Heterosexual,Dominant,Women,15,before_965_days,21.10.2012,0,23:57,0,0,0,,unknown_risk
11459,male,"25,2",A,Non_Verified,Heterosexual,Dominant,Women,50,before_3_days,21.10.2012,2,511:47:00,0,0,0,"2,149,030,874,349,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",unknown_risk
11461,male,"41,8",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1584_days,21.10.2012,0,00:00,0,0,0,,unknown_risk
11463,male,"67,9",F,Non_Verified,Heterosexual,Dominant,Women,104,before_1_days,21.10.2012,5,00:13,1,0,0,"1,171,625,388",unknown_risk
11465,male,"23,2",B,Non_Verified,bisexual,Submisive,Women,35,before_1_days,21.10.2012,24,00:00,0,0,0,"1,722,021,157,290,380,000,000,000,000,000,000",unknown_risk
11467,male,"24,2",B,Non_Verified,Heterosexual,Switch,Women,15,before_230_days,21.10.2012,0,00:00,0,0,0,,unknown_risk
11469,male,"32,8",F,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1647_days,22.10.2012,0,00:21,0,0,0,,unknown_risk
1147,male,"46,5",J,Non_Verified,Heterosexual,Switch,Nobody,15,before_1798_days,22.6.2010,0,00:00,0,0,0,,unknown_risk
11470,male,"34,2",H,Non_Verified,Heterosexual,Dominant,Women,0,before_539_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11471,male,"36,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1650_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11472,male,"39,6",G,Non_Verified,bisexual,Submisive,Men,-50,before_15_days,22.10.2012,2,00:00,0,0,0,,unknown_risk
11474,male,"37,3",A,Non_Verified,bisexual,Switch,Nobody_but_maybe,-100,before_1472_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11475,male,"49,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1650_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11476,male,"26,4",A,Non_Verified,Homosexual,Dominant,Men,15,before_1_days,22.10.2012,0,00:00,0,0,0,"947,911,238",unknown_risk
11477,male,"36,9",M,Non_Verified,Heterosexual,Dominant,Women,0,before_585_days,22.10.2012,0,00:08,0,0,0,,unknown_risk
11478,male,"39,2",A,Non_Verified,bisexual,Submisive,Nobody,0,before_1650_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11479,male,"40,8",B,Non_Verified,Heterosexual,Dominant,Women,0,before_1440_days,22.10.2012,0,00:06,1,0,0,,unknown_risk
1148,male,"48,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_2323_days,23.6.2010,0,00:00,0,0,0,,unknown_risk
11480,male,28,A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1650_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11481,male,"49,8",N,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1637_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11483,male,"29,1",A,Non_Verified,Heterosexual,Switch,Women,0,before_1648_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11484,male,35,B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1577_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11485,female,"24,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1650_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11487,female,"32,7",B,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1636_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11488,male,"46,7",M,Non_Verified,bicurious,Switch,Nobody,0,before_1642_days,22.10.2012,0,00:06,0,0,0,,unknown_risk
11491,male,"48,9",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_726_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11492,female,"42,1",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1650_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11493,male,"37,4",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1316_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11494,male,"33,2",A,Non_Verified,Homosexual,Submisive,Nobody,0,before_1649_days,22.10.2012,0,00:00,0,0,0,,unknown_risk
11495,female,34,J,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1649_days,23.10.2012,0,00:01,0,0,0,,unknown_risk
11496,male,"67,1",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1649_days,23.10.2012,0,00:00,0,0,0,,unknown_risk
11498,male,"32,5",F,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1649_days,23.10.2012,0,00:00,0,0,0,,unknown_risk
11499,female,42,M,Non_Verified,Heterosexual,Submisive,Nobody,16,before_725_days,23.10.2012,1,00:51,0,0,0,,unknown_risk
11500,male,"39,9",K,Non_Verified,Heterosexual,Submisive,Women,30,before_444_days,23.10.2012,0,00:00,0,0,0,15793,unknown_risk
11502,male,"36,6",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1542_days,23.10.2012,0,00:00,0,0,0,,unknown_risk
11505,male,"42,6",C,Non_Verified,Heterosexual,Dominant,Women,20,before_974_days,23.10.2012,0,00:00,0,0,2,,unknown_risk
11506,male,"32,7",A,Non_Verified,Heterosexual,Dominant,Nobody,54,before_103_days,23.10.2012,37,03:11,0,0,0,,unknown_risk
11508,male,"38,3",L,Non_Verified,Heterosexual,Dominant,Women,0,before_1545_days,23.10.2012,0,00:00,0,0,0,,unknown_risk
11511,male,"50,9",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_371_days,23.10.2012,0,00:00,0,0,0,,unknown_risk
11513,male,"35,5",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1599_days,23.10.2012,0,01:01,0,0,0,,unknown_risk
11514,male,"39,7",S,Non_Verified,bisexual,Submisive,Men_and_Women,15,before_940_days,23.10.2012,0,00:00,0,0,0,12130,unknown_risk
11516,male,"48,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1648_days,24.10.2012,0,00:00,0,0,0,,unknown_risk
11517,male,"46,5",A,Non_Verified,bisexual,Submisive,Nobody,0,before_1648_days,24.10.2012,0,00:00,0,0,0,,unknown_risk
11518,male,"38,6",N,Non_Verified,bisexual,Submisive,Nobody,0,before_1648_days,24.10.2012,0,00:00,0,0,0,,unknown_risk
11519,female,"34,1",F,Non_Verified,bisexual,Switch,,15,before_6_days,24.10.2012,0,00:00,5,0,0,"14,306,127,412,713",unknown_risk
11520,male,"36,8",A,Non_Verified,bisexual,Switch,Nobody,0,before_1112_days,24.10.2012,0,00:00,0,0,0,,unknown_risk
11521,female,"39,4",K,Non_Verified,bisexual,Submisive,Nobody,15,before_1648_days,24.10.2012,0,00:00,0,0,0,,unknown_risk
11522,male,"49,2",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1648_days,24.10.2012,0,00:00,0,0,0,,unknown_risk
11524,male,"61,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1622_days,24.10.2012,0,00:00,0,0,0,,unknown_risk
11525,male,"34,7",A,Non_Verified,bicurious,Switch,Nobody,0,before_1648_days,24.10.2012,0,00:00,0,0,0,,unknown_risk
11526,male,34,B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_656_days,24.10.2012,0,00:00,0,0,0,,unknown_risk
11529,male,"40,9",M,Non_Verified,Heterosexual,Switch,Women,15,before_785_days,24.10.2012,0,00:00,0,0,0,,unknown_risk
11530,male,"29,1",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_757_days,24.10.2012,0,00:00,0,0,0,,unknown_risk
11533,male,"52,3",A,Non_Verified,bisexual,Submisive,Nobody,0,before_1080_days,24.10.2012,0,00:00,0,0,0,,unknown_risk
11534,male,44,C,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,50,before_87_days,24.10.2012,0,00:01,0,0,0,,unknown_risk
11538,female,"32,9",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1647_days,24.10.2012,0,00:00,0,0,0,,unknown_risk
11539,male,21,D,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1644_days,24.10.2012,0,00:00,0,0,0,,unknown_risk
1154,female,"32,5",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_2036_days,26.6.2010,0,00:00,0,0,0,,unknown_risk
11540,female,"25,2",O,Non_Verified,Heterosexual,Submisive,Nobody,21,before_30_days,24.10.2012,9,00:00,0,0,0,8993,unknown_risk
11541,male,"32,5",A,Non_Verified,Heterosexual,Switch,Women,0,before_1647_days,25.10.2012,0,00:00,0,0,0,,unknown_risk
11542,male,"35,5",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1614_days,25.10.2012,0,00:00,0,0,0,,unknown_risk
11545,male,"39,9",D,Non_Verified,Homosexual,Submisive,Men,0,before_1406_days,25.10.2012,0,00:00,0,0,0,,unknown_risk
11550,male,"39,6",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_1072_days,25.10.2012,0,00:07,1,0,0,,unknown_risk
11551,female,47,G,Non_Verified,bicurious,Submisive,Nobody,15,before_19_days,25.10.2012,0,00:01,1,0,0,7105,unknown_risk
11552,male,"54,9",A,Non_Verified,Heterosexual,Dominant,Women,0,before_484_days,25.10.2012,0,00:00,4,0,0,,unknown_risk
11554,male,"26,5",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_1647_days,25.10.2012,0,00:00,0,0,0,,unknown_risk
11556,male,"53,9",M,Non_Verified,bisexual,Switch,Men,15,before_1606_days,25.10.2012,0,00:00,0,0,0,,unknown_risk
11559,male,"30,9",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_260_days,25.10.2012,0,00:00,1,0,0,,unknown_risk
1156,male,"48,1",A,Non_Verified,Heterosexual,Submisive,Women,15,before_140_days,27.6.2010,0,00:01,0,0,0,,unknown_risk
11561,female,"37,3",M,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1324_days,25.10.2012,0,00:00,0,0,0,5998,unknown_risk
11562,male,"40,7",A,Non_Verified,bisexual,Submisive,Nobody,0,before_1349_days,25.10.2012,0,00:00,0,0,0,,unknown_risk
11563,male,"37,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1647_days,25.10.2012,0,00:00,0,0,0,,unknown_risk
11565,male,"32,4",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1645_days,25.10.2012,0,00:00,0,0,0,,unknown_risk
11566,female,"31,3",A,Non_Verified,Heterosexual,Submisive,Men,0,before_915_days,25.10.2012,0,00:00,0,0,0,7670,unknown_risk
11567,male,"23,7",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1646_days,25.10.2012,0,00:00,0,0,0,,unknown_risk
11569,male,"36,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1646_days,26.10.2012,0,00:00,0,0,0,,unknown_risk
1157,male,"25,9",A,Non_Verified,Heterosexual,Submisive,Women,a,before_937_days,27.6.2010,0,00:01,0,0,0,23540,unknown_risk
11570,male,"31,3",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1646_days,26.10.2012,0,00:00,0,0,0,,unknown_risk
11571,male,"59,8",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1646_days,26.10.2012,0,00:00,0,0,0,,unknown_risk
11573,male,"33,1",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1646_days,26.10.2012,0,00:00,0,0,0,,unknown_risk
